,url,property_name,city,rent_updated,n_bed,n_bath,sq_ft_updated,walkscore,allow_pet,minimum_lease,onsite_parking,pool,fitness_center,elevator,kitchen_features,security_system,washer_dryer,internet,air_conditioning,furnished,rent_range,sq_ft_range
11639,https://www.apartments.com/parc-88-townhomes-fremont-ca/vmwkj6d/,Parc 88 Townhomes,Fremont,2550.0,2,1.5,987.0,56.0,1,12,1,1,1,0,7,1,1,1,0,0,0,0
11640,https://www.apartments.com/vista-pacifica-apartments-vista-ca/gk1qcny/,Vista Pacifica Apartments,Vista,1575.0,1,1.0,710.0,63.0,1,12,1,1,0,0,6,1,0,1,1,0,0,0
11641,https://www.apartments.com/vista-pacifica-apartments-vista-ca/gk1qcny/,Vista Pacifica Apartments,Vista,1800.0,2,1.0,910.0,63.0,1,12,1,1,0,0,6,1,0,1,1,0,0,0
11646,https://www.apartments.com/mollison-garden-apartments-el-cajon-ca/t3t9wzb/,Mollison Garden Apartments,El Cajon,1750.0,2,1.0,850.0,55.0,1,12,1,1,0,0,8,1,0,1,1,0,0,0
11647,https://www.apartments.com/mollison-garden-apartments-el-cajon-ca/t3t9wzb/,Mollison Garden Apartments,El Cajon,1750.0,2,1.0,850.0,55.0,1,12,1,1,0,0,8,1,0,1,1,0,0,0
11648,https://www.apartments.com/mollison-garden-apartments-el-cajon-ca/t3t9wzb/,Mollison Garden Apartments,El Cajon,1750.0,2,1.0,850.0,55.0,1,12,1,1,0,0,8,1,0,1,1,0,0,0
11651,https://www.apartments.com/shadowridge-village-apartments-vista-ca/1753tx6/,Shadowridge Village Apartments,Vista,1725.0,1,1.0,663.0,52.0,1,12,1,1,0,0,5,0,0,1,1,0,0,0
11652,https://www.apartments.com/shadowridge-village-apartments-vista-ca/1753tx6/,Shadowridge Village Apartments,Vista,1925.0,2,1.0,864.0,52.0,1,12,1,1,0,0,5,0,0,1,1,0,0,0
11653,https://www.apartments.com/shadowridge-village-apartments-vista-ca/1753tx6/,Shadowridge Village Apartments,Vista,2025.0,2,2.0,908.0,52.0,1,12,1,1,0,0,5,0,0,1,1,0,0,0
11654,https://www.apartments.com/12320-montana-los-angeles-ca/d45m7cj/,12320 Montana,Los Angeles,5450.0,2,2.5,1345.0,62.0,1,12,1,0,1,1,8,1,1,1,1,0,0,0
11655,https://www.apartments.com/12320-montana-los-angeles-ca/d45m7cj/,12320 Montana,Los Angeles,16000.0,4,4.5,3680.0,62.0,1,12,1,0,1,1,8,1,1,1,1,0,0,0
11656,https://www.apartments.com/brentwood-by-the-park-los-angeles-ca/zpmr0hy/,Brentwood by the Park,Los Angeles,2850.0,2,2.0,1000.0,63.0,1,12,1,1,0,0,11,1,1,1,1,0,0,0
11657,https://www.apartments.com/brentwood-by-the-park-los-angeles-ca/zpmr0hy/,Brentwood by the Park,Los Angeles,2900.0,2,2.0,1000.0,63.0,1,12,1,1,0,0,11,1,1,1,1,0,0,0
11658,https://www.apartments.com/brentwood-by-the-park-los-angeles-ca/zpmr0hy/,Brentwood by the Park,Los Angeles,2950.0,2,2.0,1000.0,63.0,1,12,1,1,0,0,11,1,1,1,1,0,0,0
11659,https://www.apartments.com/brentwood-by-the-park-los-angeles-ca/zpmr0hy/,Brentwood by the Park,Los Angeles,3275.0,2,2.0,1000.0,63.0,1,12,1,1,0,0,11,1,1,1,1,0,0,0
11660,https://www.apartments.com/brentwood-by-the-park-los-angeles-ca/zpmr0hy/,Brentwood by the Park,Los Angeles,3750.0,3,2.0,1525.0,63.0,1,12,1,1,0,0,11,1,1,1,1,0,0,0
11661,https://www.apartments.com/empire-at-bellagio-luxury-residences-los-angeles-ca/48cl4kk/,Empire at Bellagio Luxury Residences,Los Angeles,4500.0,2,2.0,1200.0,34.0,1,12,1,0,1,1,14,1,1,1,1,1,0,0
11662,https://www.apartments.com/strathmore-regency-apartments-los-angeles-ca/mndj54l/,Strathmore Regency Apartments,Los Angeles,1845.0,0,1.0,340.0,76.0,1,12,1,1,1,1,12,1,1,1,1,0,0,0
11667,https://www.apartments.com/990-palm-west-hollywood-ca/wrplqjh/,990 Palm,West Hollywood,1575.0,0,1.0,450.0,93.0,1,12,1,0,0,0,9,1,0,1,1,0,0,0
11668,https://www.apartments.com/990-palm-west-hollywood-ca/wrplqjh/,990 Palm,West Hollywood,1740.0,0,1.0,450.0,93.0,1,12,1,0,0,0,9,1,0,1,1,0,0,0
11669,https://www.apartments.com/990-palm-west-hollywood-ca/wrplqjh/,990 Palm,West Hollywood,1750.0,0,1.0,450.0,93.0,1,12,1,0,0,0,9,1,0,1,1,0,0,0
11670,https://www.apartments.com/990-palm-west-hollywood-ca/wrplqjh/,990 Palm,West Hollywood,1795.0,0,1.0,450.0,93.0,1,12,1,0,0,0,9,1,0,1,1,0,0,0
11671,https://www.apartments.com/990-palm-west-hollywood-ca/wrplqjh/,990 Palm,West Hollywood,1875.0,1,1.0,500.0,93.0,1,12,1,0,0,0,9,1,0,1,1,0,0,0
11672,https://www.apartments.com/empire-at-burton-way-luxury-residences-beverly-hills-ca/6xkb1dr/,Empire at Burton Way Luxury Residences,Beverly Hills,8000.0,2,2.0,1680.0,89.0,1,12,1,0,1,1,9,1,1,1,1,0,0,0
11674,https://www.apartments.com/333-n-palm-dr-beverly-hills-ca/163zlr7/,333 N Palm Dr,Beverly Hills,4500.0,2,2.0,1800.0,86.0,1,12,1,0,0,0,7,0,0,1,1,0,0,0
11675,https://www.apartments.com/amberwood-apartments-daly-city-ca/0ggy1z2/,Amberwood Apartments,Daly City,2500.0,1,1.0,1040.0,69.0,1,12,1,0,0,1,9,1,0,1,0,0,0,0
11676,https://www.apartments.com/468-south-roxbury-beverly-hills-ca/wz2k1bk/,468 South Roxbury,Beverly Hills,2695.0,1,1.5,985.0,80.0,1,12,1,0,0,1,5,0,0,1,1,0,0,0
11679,https://www.apartments.com/studio-arnaz-los-angeles-ca/tp44e6c/,Studio Arnaz,Los Angeles,2368.0,0,1.0,330.0,90.0,1,12,1,0,0,1,11,1,0,0,1,0,0,0
11680,https://www.apartments.com/12734-caswell-ave-los-angeles-ca/5p4lh1q/,12734 Caswell Ave,Los Angeles,2800.0,2,1.0,800.0,85.0,1,12,1,0,0,0,8,1,1,1,1,0,0,0
11681,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,2370.0,2,2.0,979.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11682,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,2415.0,2,2.0,1033.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11683,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,3305.0,3,3.0,1329.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11684,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,3305.0,3,3.0,1312.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11685,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,3305.0,3,3.0,1269.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11686,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,3305.0,3,3.0,1114.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11687,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,3305.0,3,3.0,1175.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11688,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,3330.0,3,3.0,1329.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11689,https://www.apartments.com/the-lexington-apartments-davis-ca/4fhfwzh/,The Lexington Apartments,Davis,3850.0,4,4.0,1500.0,82.0,1,12,1,1,1,0,8,1,1,1,1,0,0,0
11690,https://www.apartments.com/900-wilcox-ave-los-angeles-ca/5p7969q/,900 Wilcox Ave,Los Angeles,3395.0,2,2.0,1257.0,91.0,1,12,1,0,1,1,10,1,1,0,1,0,0,0
11705,https://www.apartments.com/ava-toluca-hills-los-angeles-ca/rl6jtf1/,AVA Toluca Hills,Los Angeles,2225.0,1,1.0,727.0,48.0,1,12,1,1,1,0,3,1,1,1,1,0,0,0
11706,https://www.apartments.com/ava-toluca-hills-los-angeles-ca/rl6jtf1/,AVA Toluca Hills,Los Angeles,2233.0,1,1.0,727.0,48.0,1,12,1,1,1,0,3,1,1,1,1,0,0,0
11707,https://www.apartments.com/ava-toluca-hills-los-angeles-ca/rl6jtf1/,AVA Toluca Hills,Los Angeles,2635.0,1,1.0,727.0,48.0,1,12,1,1,1,0,3,1,1,1,1,0,0,0
11710,https://www.apartments.com/ava-toluca-hills-los-angeles-ca/rl6jtf1/,AVA Toluca Hills,Los Angeles,2755.0,2,2.0,988.0,48.0,1,12,1,1,1,0,3,1,1,1,1,0,0,0
11713,https://www.apartments.com/ava-toluca-hills-los-angeles-ca/rl6jtf1/,AVA Toluca Hills,Los Angeles,2850.0,2,2.0,1000.0,48.0,1,12,1,1,1,0,3,1,1,1,1,0,0,0
11714,https://www.apartments.com/ava-toluca-hills-los-angeles-ca/rl6jtf1/,AVA Toluca Hills,Los Angeles,2885.0,2,2.0,988.0,48.0,1,12,1,1,1,0,3,1,1,1,1,0,0,0
11715,https://www.apartments.com/1835-holmby-ave-los-angeles-ca/gpywyfz/,1835 Holmby Ave,Los Angeles,3995.0,1,2.0,1500.0,72.0,1,12,1,0,0,1,14,0,1,0,0,0,0,0
11716,https://www.apartments.com/1835-holmby-ave-los-angeles-ca/gpywyfz/,1835 Holmby Ave,Los Angeles,5995.0,2,2.0,2200.0,72.0,1,12,1,0,0,1,14,0,1,0,0,0,0,0
11717,https://www.apartments.com/olympic-studios-affordable-apartments-santa-monica-ca/zkzge6y/,Olympic Studios Affordable Apartments,Santa Monica,1576.0,0,1.0,417.0,86.0,1,12,1,0,0,1,10,1,0,1,1,0,0,0
11718,https://www.apartments.com/olympic-studios-affordable-apartments-santa-monica-ca/zkzge6y/,Olympic Studios Affordable Apartments,Santa Monica,1971.0,1,1.0,450.0,86.0,1,12,1,0,0,1,10,1,0,1,1,0,0,0
11722,https://www.apartments.com/fiesta-apartments-san-mateo-ca/sl4g037/,Fiesta Apartments,San Mateo,1995.0,1,1.0,640.0,78.0,1,12,1,1,0,0,8,1,0,1,0,0,0,0
11723,https://www.apartments.com/villa-toscana-el-cajon-ca/km4lg7c/,Villa Toscana,El Cajon,1870.0,1,1.0,866.0,69.0,1,9,1,0,0,0,11,1,1,1,1,0,0,0
11724,https://www.apartments.com/villa-toscana-el-cajon-ca/km4lg7c/,Villa Toscana,El Cajon,1895.0,1,1.0,866.0,69.0,1,9,1,0,0,0,11,1,1,1,1,0,0,0
11725,https://www.apartments.com/villa-toscana-el-cajon-ca/km4lg7c/,Villa Toscana,El Cajon,1945.0,1,1.0,866.0,69.0,1,9,1,0,0,0,11,1,1,1,1,0,0,0
11726,https://www.apartments.com/villa-toscana-el-cajon-ca/km4lg7c/,Villa Toscana,El Cajon,1845.0,1,1.0,866.0,69.0,1,9,1,0,0,0,11,1,1,1,1,0,0,0
11727,https://www.apartments.com/villa-toscana-el-cajon-ca/km4lg7c/,Villa Toscana,El Cajon,2135.0,2,2.0,1145.0,69.0,1,9,1,0,0,0,11,1,1,1,1,0,0,0
11728,https://www.apartments.com/the-parc-at-1300-berkeley-ca/22web78/,The Parc at 1300,Berkeley,2595.0,1,1.0,500.0,89.0,1,12,1,0,1,0,6,1,1,0,0,0,0,0
11732,https://www.apartments.com/loma-portal-apartments-san-diego-ca/n422t9n/,Loma Portal Apartments,San Diego,2400.0,2,2.0,1000.0,89.0,1,12,1,1,0,0,8,1,0,1,1,0,0,0
11733,https://www.apartments.com/mohawk-gardens-la-mesa-ca/6mb0k7v/,Mohawk Gardens,La Mesa,1450.0,1,1.0,575.0,67.0,1,6,1,1,0,0,3,1,0,1,1,0,0,0
11734,https://www.apartments.com/mohawk-gardens-la-mesa-ca/6mb0k7v/,Mohawk Gardens,La Mesa,1550.0,1,1.0,617.0,67.0,1,6,1,1,0,0,3,1,0,1,1,0,0,0
11735,https://www.apartments.com/mohawk-gardens-la-mesa-ca/6mb0k7v/,Mohawk Gardens,La Mesa,1550.0,1,1.0,617.0,67.0,1,6,1,1,0,0,3,1,0,1,1,0,0,0
11740,https://www.apartments.com/summerwood-santa-clara-ca/6xshmxs/,Summerwood,Santa Clara,2076.0,1,1.0,825.0,70.0,1,12,1,1,1,0,8,0,1,1,1,0,0,0
11741,https://www.apartments.com/summerwood-santa-clara-ca/6xshmxs/,Summerwood,Santa Clara,2455.0,2,1.0,970.0,70.0,1,12,1,1,1,0,8,0,1,1,1,0,0,0
11742,https://www.apartments.com/summerwood-santa-clara-ca/6xshmxs/,Summerwood,Santa Clara,2886.0,2,2.0,1120.0,70.0,1,12,1,1,1,0,8,0,1,1,1,0,0,0
11743,https://www.apartments.com/three21-belmont-belmont-ca/mmjn2nj/,Three21 @ belmont,Belmont,1995.0,1,1.0,540.0,50.0,1,12,1,1,1,1,7,1,0,1,0,0,0,0
11745,https://www.apartments.com/maude-garden-sunnyvale-ca/kqmey19/,Maude Garden,Sunnyvale,1925.0,0,1.0,460.0,77.0,1,12,1,0,1,0,7,1,0,1,1,0,0,0
11746,https://www.apartments.com/maude-garden-sunnyvale-ca/kqmey19/,Maude Garden,Sunnyvale,1850.0,1,1.0,570.0,77.0,1,12,1,0,1,0,7,1,0,1,1,0,0,0
11748,https://www.apartments.com/serena-vista-apartments-llc-bakersfield-ca/tkz9h4b/,Serena Vista Apartments LLC,Bakersfield,1250.0,3,1.0,1095.0,24.0,1,12,1,1,1,0,8,1,0,1,1,0,0,0
11753,https://www.apartments.com/wake-forest-davis-ca/3716dng/,Wake Forest,Davis,1850.0,2,1.0,890.0,60.0,1,12,1,1,0,0,7,1,0,1,1,0,0,0
11754,https://www.apartments.com/wake-forest-davis-ca/3716dng/,Wake Forest,Davis,1985.0,2,1.5,993.0,60.0,1,12,1,1,0,0,7,1,0,1,1,0,0,0
11764,https://www.apartments.com/grayson-apartments-rancho-cordova-ca/vwgz7hd/,Grayson Apartments,Rancho Cordova,1195.0,1,1.0,624.0,42.0,1,12,1,1,0,0,6,1,1,1,1,0,0,0
11765,https://www.apartments.com/grayson-apartments-rancho-cordova-ca/vwgz7hd/,Grayson Apartments,Rancho Cordova,1295.0,1,1.0,624.0,42.0,1,12,1,1,0,0,6,1,1,1,1,0,0,0
11766,https://www.apartments.com/grayson-apartments-rancho-cordova-ca/vwgz7hd/,Grayson Apartments,Rancho Cordova,1350.0,1,1.0,624.0,42.0,1,12,1,1,0,0,6,1,1,1,1,0,0,0
11767,https://www.apartments.com/grayson-apartments-rancho-cordova-ca/vwgz7hd/,Grayson Apartments,Rancho Cordova,1425.0,2,1.0,824.0,42.0,1,12,1,1,0,0,6,1,1,1,1,0,0,0
11768,https://www.apartments.com/grayson-apartments-rancho-cordova-ca/vwgz7hd/,Grayson Apartments,Rancho Cordova,1595.0,2,1.0,824.0,42.0,1,12,1,1,0,0,6,1,1,1,1,0,0,0
11769,https://www.apartments.com/grayson-apartments-rancho-cordova-ca/vwgz7hd/,Grayson Apartments,Rancho Cordova,1350.0,2,1.0,824.0,42.0,1,12,1,1,0,0,6,1,1,1,1,0,0,0
11770,https://www.apartments.com/the-davenport-sacramento-ca/ppzz9pr/,The Davenport,Sacramento,1375.0,0,1.0,580.0,37.0,1,12,1,1,1,0,10,1,1,1,1,0,0,0
11771,https://www.apartments.com/the-davenport-sacramento-ca/ppzz9pr/,The Davenport,Sacramento,1350.0,1,1.0,680.0,37.0,1,12,1,1,1,0,10,1,1,1,1,0,0,0
11772,https://www.apartments.com/the-davenport-sacramento-ca/ppzz9pr/,The Davenport,Sacramento,1500.0,2,1.0,900.0,37.0,1,12,1,1,1,0,10,1,1,1,1,0,0,0
11773,https://www.apartments.com/the-davenport-sacramento-ca/ppzz9pr/,The Davenport,Sacramento,1700.0,3,1.0,1000.0,37.0,1,12,1,1,1,0,10,1,1,1,1,0,0,0
11774,https://www.apartments.com/cedar-ridge-apartments-sacramento-ca/z518rzy/,Cedar Ridge Apartments,Sacramento,1326.0,1,1.0,598.0,69.0,1,12,1,1,0,0,8,1,0,0,1,0,0,0
11775,https://www.apartments.com/cedar-ridge-apartments-sacramento-ca/z518rzy/,Cedar Ridge Apartments,Sacramento,1447.0,2,1.0,808.0,69.0,1,12,1,1,0,0,8,1,0,0,1,0,0,0
11776,https://www.apartments.com/cedar-ridge-apartments-sacramento-ca/z518rzy/,Cedar Ridge Apartments,Sacramento,1480.0,2,2.0,880.0,69.0,1,12,1,1,0,0,8,1,0,0,1,0,0,0
11777,https://www.apartments.com/roberts-lane-fremont-ca/79kkgxz/,Roberts Lane,Fremont,2995.0,2,1.5,1150.0,84.0,1,12,1,1,0,0,6,0,1,1,1,0,0,0
11784,https://www.apartments.com/ocean-breeze-senior-village-oceanside-ca/m39pgbj/,Ocean Breeze Senior Village,Oceanside,1150.0,0,1.0,437.0,53.0,1,12,1,1,0,1,0,1,0,1,0,0,0,0
11785,https://www.apartments.com/ocean-breeze-senior-village-oceanside-ca/m39pgbj/,Ocean Breeze Senior Village,Oceanside,1325.0,1,1.0,500.0,53.0,1,12,1,1,0,1,0,1,0,1,0,0,0,0
11789,https://www.apartments.com/angelina-terrace-chula-vista-ca/g900fhz/,Angelina Terrace,Chula Vista,1895.0,2,1.5,960.0,63.0,1,12,1,1,0,0,3,0,0,0,0,0,0,0
11790,https://www.apartments.com/angelina-terrace-chula-vista-ca/g900fhz/,Angelina Terrace,Chula Vista,1995.0,2,1.5,960.0,63.0,1,12,1,1,0,0,3,0,0,0,0,0,0,0
11791,https://www.apartments.com/angelina-terrace-chula-vista-ca/g900fhz/,Angelina Terrace,Chula Vista,2005.0,2,2.0,960.0,63.0,1,12,1,1,0,0,3,0,0,0,0,0,0,0
11792,https://www.apartments.com/angelina-terrace-chula-vista-ca/g900fhz/,Angelina Terrace,Chula Vista,2150.0,3,1.5,1220.0,63.0,1,12,1,1,0,0,3,0,0,0,0,0,0,0
11793,https://www.apartments.com/angelina-terrace-chula-vista-ca/g900fhz/,Angelina Terrace,Chula Vista,2250.0,3,1.5,1220.0,63.0,1,12,1,1,0,0,3,0,0,0,0,0,0,0
11797,https://www.apartments.com/prado-san-diego-ca/sl9rze5/,Prado,San Diego,1755.0,1,1.0,727.0,32.0,1,12,1,1,1,0,5,0,0,1,1,0,0,0
11798,https://www.apartments.com/barclay-square-san-diego-ca/szlkpb7/,Barclay Square,San Diego,1885.0,2,2.0,850.0,85.0,1,12,1,1,0,0,4,1,0,1,0,0,0,0
11799,https://www.apartments.com/barclay-square-san-diego-ca/szlkpb7/,Barclay Square,San Diego,1970.0,2,1.0,825.0,85.0,1,12,1,1,0,0,4,1,0,1,0,0,0,0
11801,https://www.apartments.com/koll-center-san-diego-ca/39shbyg/,Koll Center,San Diego,1450.0,0,1.0,500.0,93.0,1,12,1,1,0,0,7,1,0,1,1,0,0,0
11803,https://www.apartments.com/koll-center-san-diego-ca/39shbyg/,Koll Center,San Diego,2200.0,1,1.0,750.0,93.0,1,12,1,1,0,0,7,1,0,1,1,0,0,0
11811,https://www.apartments.com/lanewood-pines-hollywood-ca/l4pz0md/,Lanewood Pines,Hollywood,2289.0,1,1.0,1000.0,95.0,1,12,1,1,1,1,10,1,0,1,1,0,0,0
11821,https://www.apartments.com/dolphin-marina-monte-carlo-marina-del-rey-ca/pntr2dv/,Dolphin Marina Monte Carlo,Marina Del Rey,2780.0,1,1.0,698.0,46.0,1,12,1,1,1,0,1,0,0,1,0,0,0,0
11822,https://www.apartments.com/dolphin-marina-monte-carlo-marina-del-rey-ca/pntr2dv/,Dolphin Marina Monte Carlo,Marina Del Rey,2438.0,1,1.0,722.0,46.0,1,12,1,1,1,0,1,0,0,1,0,0,0,0
11829,https://www.apartments.com/dolphin-marina-st-tropez-marina-del-rey-ca/t62l63c/,Dolphin Marina St Tropez,Marina Del Rey,2978.0,1,1.0,1107.0,41.0,1,12,1,1,1,0,1,1,0,1,0,0,0,0
11830,https://www.apartments.com/dolphin-marina-st-tropez-marina-del-rey-ca/t62l63c/,Dolphin Marina St Tropez,Marina Del Rey,3674.0,2,2.0,1368.0,41.0,1,12,1,1,1,0,1,1,0,1,0,0,0,0
11831,https://www.apartments.com/dolphin-marina-st-tropez-marina-del-rey-ca/t62l63c/,Dolphin Marina St Tropez,Marina Del Rey,3695.0,2,2.0,1260.0,41.0,1,12,1,1,1,0,1,1,0,1,0,0,0,0
11834,https://www.apartments.com/dolphin-marina-st-tropez-marina-del-rey-ca/t62l63c/,Dolphin Marina St Tropez,Marina Del Rey,3427.0,2,2.0,1368.0,41.0,1,12,1,1,1,0,1,1,0,1,0,0,0,0
11841,https://www.apartments.com/1919-market-street-oakland-ca/h059px1/,1919 Market Street,Oakland,4275.0,2,2.0,1035.0,89.0,1,12,1,0,1,1,5,1,0,1,1,0,0,0
11842,https://www.apartments.com/1919-market-street-oakland-ca/h059px1/,1919 Market Street,Oakland,4300.0,2,2.0,1050.0,89.0,1,12,1,0,1,1,5,1,0,1,1,0,0,0
11843,https://www.apartments.com/1919-market-street-oakland-ca/h059px1/,1919 Market Street,Oakland,4500.0,2,2.0,1178.0,89.0,1,12,1,0,1,1,5,1,0,1,1,0,0,0
11846,https://www.apartments.com/1919-market-street-oakland-ca/h059px1/,1919 Market Street,Oakland,3575.0,3,2.0,892.0,89.0,1,12,1,0,1,1,5,1,0,1,1,0,0,0
11850,https://www.apartments.com/1919-market-street-oakland-ca/h059px1/,1919 Market Street,Oakland,3975.0,3,2.0,934.0,89.0,1,12,1,0,1,1,5,1,0,1,1,0,0,0
11857,https://www.apartments.com/the-preston-at-hillsdale-san-mateo-ca/lph72fd/,The Preston at Hillsdale,San Mateo,2415.0,1,1.0,680.0,65.0,1,12,1,1,0,0,8,1,1,1,0,0,0,0
11860,https://www.apartments.com/the-preston-at-hillsdale-san-mateo-ca/lph72fd/,The Preston at Hillsdale,San Mateo,3675.0,3,1.5,1244.0,65.0,1,12,1,1,0,0,8,1,1,1,0,0,0,0
11869,https://www.apartments.com/pearl-la-floresta-brea-ca/qt47l1y/,Pearl La Floresta,Brea,2446.0,1,1.0,764.0,57.0,1,12,1,1,1,0,11,0,1,1,1,0,0,0
11881,https://www.apartments.com/slate-creek-roseville-ca/prpmkts/,Slate Creek,Roseville,1837.0,1,1.0,829.0,58.0,1,12,1,1,1,0,10,0,1,1,1,0,0,0
11882,https://www.apartments.com/slate-creek-roseville-ca/prpmkts/,Slate Creek,Roseville,1907.0,2,1.0,1035.0,58.0,1,12,1,1,1,0,10,0,1,1,1,0,0,0
11884,https://www.apartments.com/artisan-square-sacramento-ca/t5hfmdb/,Artisan Square,Sacramento,1710.0,2,1.25,814.0,81.0,1,12,1,1,1,0,1,0,0,0,0,0,0,0
11885,https://www.apartments.com/artisan-square-sacramento-ca/t5hfmdb/,Artisan Square,Sacramento,1788.0,2,1.5,864.0,81.0,1,12,1,1,1,0,1,0,0,0,0,0,0,0
11889,https://www.apartments.com/seapointe-pacifica-ca/6dgxktv/,SeaPointe,Pacifica,2117.0,1,1.0,560.0,67.0,1,12,1,1,0,0,0,0,0,1,0,0,0,0
11890,https://www.apartments.com/seapointe-pacifica-ca/6dgxktv/,SeaPointe,Pacifica,2839.0,2,1.0,810.0,67.0,1,12,1,1,0,0,0,0,0,1,0,0,0,0
11891,https://www.apartments.com/bay-view-terrace-south-san-francisco-ca/jpmf585/,Bay View Terrace,South San Francisco,1999.0,1,1.0,712.0,48.0,1,12,1,0,1,0,4,1,0,1,0,0,0,0
11892,https://www.apartments.com/bay-view-terrace-south-san-francisco-ca/jpmf585/,Bay View Terrace,South San Francisco,2329.0,1,1.0,712.0,48.0,1,12,1,0,1,0,4,1,0,1,0,0,0,0
11894,https://www.apartments.com/bay-view-terrace-south-san-francisco-ca/jpmf585/,Bay View Terrace,South San Francisco,2899.0,2,1.0,883.0,48.0,1,12,1,0,1,0,4,1,0,1,0,0,0,0
11896,https://www.apartments.com/avalon-union-city-union-city-ca/z8n7dqw/,Avalon Union City,Union City,1935.0,0,1.0,754.0,65.0,1,12,1,1,1,1,3,1,1,1,1,0,0,0
11898,https://www.apartments.com/avalon-union-city-union-city-ca/z8n7dqw/,Avalon Union City,Union City,2130.0,1,1.0,700.0,65.0,1,12,1,1,1,1,3,1,1,1,1,0,0,0
11900,https://www.apartments.com/avalon-union-city-union-city-ca/z8n7dqw/,Avalon Union City,Union City,2264.0,1,1.0,792.0,65.0,1,12,1,1,1,1,3,1,1,1,1,0,0,0
11903,https://www.apartments.com/avalon-union-city-union-city-ca/z8n7dqw/,Avalon Union City,Union City,2945.0,2,2.0,1324.0,65.0,1,12,1,1,1,1,3,1,1,1,1,0,0,0
11904,https://www.apartments.com/avalon-union-city-union-city-ca/z8n7dqw/,Avalon Union City,Union City,3690.0,3,2.0,1453.0,65.0,1,12,1,1,1,1,3,1,1,1,1,0,0,0
11921,https://www.apartments.com/1122u-berkeley-ca/x5ewq2m/,1122U,Berkeley,2977.0,2,1.0,800.0,97.0,1,3,1,0,1,1,10,1,1,1,0,0,0,0
11923,https://www.apartments.com/1122u-berkeley-ca/x5ewq2m/,1122U,Berkeley,6295.0,5,4.0,1834.0,97.0,1,3,1,0,1,1,10,1,1,1,0,0,0,0
11941,https://www.apartments.com/summerfield-villas-a-55-community-escondido-ca/p1f5kjt/,"Summerfield Villas, A 55+ Community",Escondido,1249.0,1,1.0,540.0,79.0,1,12,1,0,0,0,5,1,0,1,1,0,0,0
11942,https://www.apartments.com/summerfield-villas-a-55-community-escondido-ca/p1f5kjt/,"Summerfield Villas, A 55+ Community",Escondido,1349.0,1,1.0,681.0,79.0,1,12,1,0,0,0,5,1,0,1,1,0,0,0
11943,https://www.apartments.com/summerfield-villas-a-55-community-escondido-ca/p1f5kjt/,"Summerfield Villas, A 55+ Community",Escondido,1499.0,2,1.0,725.0,79.0,1,12,1,0,0,0,5,1,0,1,1,0,0,0
11960,https://www.apartments.com/springwood-los-altos-ca/gr27cgx/,Springwood,Los Altos,2325.0,1,1.0,769.0,52.0,1,3,1,1,0,1,8,1,0,0,1,0,0,0
11972,https://www.apartments.com/westwood-riviera-los-angeles-ca/5wvjxln/,Westwood Riviera,Los Angeles,2645.0,0,1.0,900.0,93.0,1,3,1,1,1,1,10,1,0,1,1,1,0,0
11978,https://www.apartments.com/park-square-apartments-mountain-view-ca/tvy4jkc/,Park Square Apartments,Mountain View,2795.0,1,1.0,816.0,81.0,1,3,1,1,1,0,8,1,0,0,1,1,0,0
11980,https://www.apartments.com/villas-at-north-village-vacaville-ca/71kfdqz/,Villas at North Village,Vacaville,2308.0,2,2.0,1142.0,6.0,1,3,1,1,1,0,7,1,1,1,1,0,0,0
11981,https://www.apartments.com/villas-at-north-village-vacaville-ca/71kfdqz/,Villas at North Village,Vacaville,2253.0,2,2.0,1092.0,6.0,1,3,1,1,1,0,7,1,1,1,1,0,0,0
11982,https://www.apartments.com/willow-oak-villas-chico-ca/1ejzxv7/,Willow Oak Villas,Chico,1704.0,3,2.0,1242.0,16.0,1,3,1,1,1,0,11,0,1,1,1,0,0,0
11993,https://www.apartments.com/brookside-park-mountain-view-ca/0epcwl2/,Brookside Park,Mountain View,4089.0,3,2.0,1440.0,44.0,1,1,1,1,1,0,8,1,1,1,0,0,0,0
